KILLERWATT~|~translationMissing
KILLERWATT_~|~translationMissing
HOLE_IN_THE_WALL~|~translationMissing
WALL_BEAST~|~translationMissing
GIANT_FROG~|~translationMissing
BIG_FROG~|~translationMissing
FROG_~|~translationMissing
CAVE_SLIME~|~translationMissing
CAVE_BUG~|~translationMissing
CAVE_BUG_LARVA~|~translationMissing
CAVE_BUG_~|~translationMissing
BLOODVELD~|~translationMissing
BLOODVELD_~|~translationMissing
STORM_CLOUD~|~translationMissing
STORM_CLOUD_~|~translationMissing
ENTOMOLOGIST~|~translationMissing
CAVE_KRAKEN~|~translationMissing
WHIRLPOOL~|~translationMissing
KRAKEN~|~translationMissing
VENENATIS_SPIDERLING~|~translationMissing
WHIRLPOOL_~|~translationMissing
CALLISTO_CUB~|~translationMissing
SMOKE_DEVIL~|~translationMissing
THERMONUCLEAR_SMOKE_DEVIL~|~translationMissing
OLIVIA~|~translationMissing
SARAH~|~translationMissing
VANESSA~|~translationMissing
RICHARD~|~translationMissing
ALICE~|~translationMissing
SOULLESS~|~translationMissing
DEATH_WING~|~translationMissing
DARK_WIZARD~|~translationMissing
INVRIGAR_THE_NECROMANCER~|~translationMissing
DARK_WIZARD_~|~translationMissing
MUGGER~|~translationMissing
WITCH~|~translationMissing
WITCH_~|~translationMissing
BLACK_KNIGHT~|~translationMissing
BLACK_KNIGHT_~|~translationMissing
HIGHWAYMAN~|~translationMissing
HIGHWAYMAN_~|~translationMissing
CHAOS_DRUID~|~translationMissing
PIRATE~|~translationMissing
PIRATE_~|~translationMissing
THUG~|~translationMissing
ROGUE~|~translationMissing
MONK_OF_ZAMORAK~|~translationMissing
MONK_OF_ZAMORAK_~|~translationMissing
TRIBESMAN~|~translationMissing
DARK_WARRIOR~|~translationMissing
CHAOS_DRUID_WARRIOR~|~translationMissing
FUNGI~|~translationMissing
FUNGI_~|~translationMissing
ZYGOMITE~|~translationMissing
ELFINLOCKS~|~translationMissing
CLOCKWORK_CAT~|~translationMissing
CLOCKWORK_CAT_~|~translationMissing
MONK~|~translationMissing
MONK_~|~translationMissing
RUFUS~|~translationMissing
MIGOR~|~translationMissing
PUFFIN~|~translationMissing
PUFFIN_~|~translationMissing
BROTHER_TRANQUILITY~|~translationMissing
BROTHER_TRANQUILITY_~|~translationMissing
ZOMBIE_MONK~|~translationMissing
ZOMBIE_MONK_~|~translationMissing
SOREBONES~|~translationMissing
SOREBONES_~|~translationMissing
ZOMBIE_PIRATE~|~translationMissing
ZOMBIE_PIRATE_~|~translationMissing
BARRELCHEST~|~translationMissing
PIRATE_PETE~|~translationMissing
PIRATE_PETE_~|~translationMissing
CAPTAIN_BRAINDEATH~|~translationMissing
__LUKE~|~translationMissing
DAVEY~|~translationMissing
CAPTAIN_DONNIE~|~translationMissing
ZOMBIE_PROTESTER~|~translationMissing
ZOMBIE_PROTESTER_~|~translationMissing
ZOMBIE_SWAB~|~translationMissing
ZOMBIE_SWAB_~|~translationMissing
EVIL_SPIRIT~|~translationMissing
FEVER_SPIDER~|~translationMissing
BREWER~|~translationMissing
BREWER_~|~translationMissing
FISHING_SPOT~|~translationMissing
KARAMTHULHU~|~translationMissing
TYRAS_GUARD~|~translationMissing
UG~|~translationMissing
AGA~|~translationMissing
ARRG~|~translationMissing
ARRG_~|~translationMissing
UG_~|~translationMissing
ICE_WOLF~|~translationMissing
ICE_WOLF_~|~translationMissing
ICE_TROLL~|~translationMissing
ICE_TROLL_~|~translationMissing
GOBLIN~|~translationMissing
GOBLIN_~|~translationMissing
GENERAL_BENTNOZE~|~translationMissing
GENERAL_WARTFACE~|~translationMissing
GRUBFOOT~|~translationMissing
GRUBFOOT_~|~translationMissing
GENERAL_BENTNOZE_~|~translationMissing
GENERAL_WARTFACE_~|~translationMissing
RASOLO~|~translationMissing
GIANT_SKELETON~|~translationMissing
GIANT_SKELETON_~|~translationMissing
DAMIS~|~translationMissing
DAMIS_~|~translationMissing
ARCHAEOLOGIST~|~translationMissing
STRANGER~|~translationMissing
MALAK~|~translationMissing
BARTENDER~|~translationMissing
EBLIS~|~translationMissing
EBLIS_~|~translationMissing
BANDIT~|~translationMissing
BANDIT_~|~translationMissing
TROLL_CHILD~|~translationMissing
TROLL_CHILD_~|~translationMissing
ICE_BLOCK~|~translationMissing
ICE_BLOCK_~|~translationMissing
TROLL_FATHER~|~translationMissing
TROLL_MOTHER~|~translationMissing
MUMMY~|~translationMissing
MUMMY_ASHES~|~translationMissing
MUMMY_ASHES_~|~translationMissing
MUMMY_~|~translationMissing
SCARABS~|~translationMissing
AZZANADRA~|~translationMissing
SHEEP~|~translationMissing
FRED_THE_FARMER~|~translationMissing
BANDIT_LEADER~|~translationMissing
BANDIT_CHAMPION~|~translationMissing
COWARDLY_BANDIT~|~translationMissing
MY_ARM~|~translationMissing
MY_ARM_~|~translationMissing
ADVENTURER~|~translationMissing
CAPTAIN_BARNABY~|~translationMissing
MURCAILY~|~translationMissing
JAGBAKOBA~|~translationMissing
TOOL_LEPRECHAUN_~|~translationMissing
FLIES~|~translationMissing
UNNAMED_TROLL_CHILD~|~translationMissing
DRUNKEN_DWARFS_LEG~|~translationMissing
BABY_ROC~|~translationMissing
GIANT_ROC~|~translationMissing
SHADOW~|~translationMissing
QUEEN_SIGRID~|~translationMissing
BANKER~|~translationMissing
ARNOR~|~translationMissing
HAMING~|~translationMissing
MOLDOF~|~translationMissing
HELGA~|~translationMissing
MATILDA~|~translationMissing
ASHILD~|~translationMissing
SKRAELING~|~translationMissing
SKRAELING_~|~translationMissing
FISHMONGER~|~translationMissing
GREENGROCER~|~translationMissing
ETHEREAL_MAN~|~translationMissing
ETHEREAL_LADY~|~translationMissing
ETHEREAL_NUMERATOR~|~translationMissing
ETHEREAL_EXPERT~|~translationMissing
ETHEREAL_PERCEPTIVE~|~translationMissing
ETHEREAL_GUIDE~|~translationMissing
ETHEREAL_FLUKE~|~translationMissing
ETHEREAL_MIMIC~|~translationMissing
ME~|~translationMissing
ME_~|~translationMissing
SUQAH~|~translationMissing
SUQAH_~|~translationMissing
SCARAB_MAGE~|~translationMissing
LOCUST_RIDER~|~translationMissing
LOCUST_RIDER_~|~translationMissing
GIANT_SCARAB~|~translationMissing
GIANT_SCARAB_~|~translationMissing
SCARAB_MAGE_~|~translationMissing
OLAF_THE_BARD~|~translationMissing
LALLI~|~translationMissing
GOLDEN_SHEEP~|~translationMissing
GOLDEN_SHEEP_~|~translationMissing
FOSSEGRIMEN~|~translationMissing
OSPAK~|~translationMissing
STYRMIR~|~translationMissing
TORBRUND~|~translationMissing
FRIDGEIR~|~translationMissing
LONGHALL_BOUNCER~|~translationMissing
GUILDMASTER~|~translationMissing
DUKE_HORACIO~|~translationMissing
ELVARG~|~translationMissing
KLARENSE~|~translationMissing
WORMBRAIN~|~translationMissing
ORACLE~|~translationMissing
OZIACH~|~translationMissing
MELZAR_THE_MAD~|~translationMissing
CAPTAIN_NED~|~translationMissing
CABIN_BOY_JENKINS~|~translationMissing
CABIN_BOY_JENKINS_~|~translationMissing
LARRY~|~translationMissing
LARRY_~|~translationMissing
PENGUIN~|~translationMissing
PENGUIN_~|~translationMissing
KGP_GUARD~|~translationMissing
PESCALING_PAX~|~translationMissing
PING~|~translationMissing
PING_~|~translationMissing
PONG~|~translationMissing
PONG_~|~translationMissing
KGP_AGENT~|~translationMissing
KGP_AGENT_~|~translationMissing
NOODLE~|~translationMissing
PENGUIN_SUIT~|~translationMissing
AGILITY_INSTRUCTOR~|~translationMissing
ARMY_COMMANDER~|~translationMissing
ICELORD~|~translationMissing
ICELORD_~|~translationMissing
CRUSHER~|~translationMissing
CRUSHER_~|~translationMissing
GRISH~|~translationMissing
UGLUG_NAR~|~translationMissing
PILG~|~translationMissing
GRUG~|~translationMissing
OGRE_GUARD~|~translationMissing
OGRE_GUARD_~|~translationMissing
ZOGRE~|~translationMissing
ZOGRE_~|~translationMissing
SKOGRE~|~translationMissing
SKOGRE_~|~translationMissing
ZAVISTIC_RARVE~|~translationMissing
SLASH_BASH~|~translationMissing
SITHIK_INTS~|~translationMissing
SITHIK_INTS_~|~translationMissing
GARGH~|~translationMissing
SCARG~|~translationMissing
GRUH~|~translationMissing
IRWIN_FEASELBAUM~|~translationMissing
MOSS_GUARDIAN~|~translationMissing
GOLRIE~|~translationMissing
FATHER_REEN~|~translationMissing
FATHER_REEN_~|~translationMissing
FATHER_BADDEN~|~translationMissing
FATHER_BADDEN_~|~translationMissing
DENATH~|~translationMissing
DENATH_~|~translationMissing
ERIC~|~translationMissing
ERIC_~|~translationMissing
EVIL_DAVE~|~translationMissing
EVIL_DAVE_~|~translationMissing
MATTHEW~|~translationMissing
MATTHEW_~|~translationMissing
JENNIFER_~|~translationMissing
TANYA~|~translationMissing
TANYA_~|~translationMissing
PATRICK~|~translationMissing
PATRICK_~|~translationMissing
AGRITH_NAAR~|~translationMissing
SAND_STORM~|~translationMissing
CLAY_GOLEM~|~translationMissing
CLAY_GOLEM_~|~translationMissing
DONIE~|~translationMissing
RESTLESS_GHOST~|~translationMissing
FATHER_URHNEY~|~translationMissing
ROCK~|~translationMissing
STICK~|~translationMissing
PEE_HAT~|~translationMissing
KRAKA~|~translationMissing
DUNG~|~translationMissing
ASH~|~translationMissing
THROWER_TROLL~|~translationMissing
THROWER_TROLL_~|~translationMissing
MOUNTAIN_TROLL~|~translationMissing
MOUNTAIN_TROLL_~|~translationMissing
FILLIMAN_TARLOCK~|~translationMissing
NATURE_SPIRIT~|~translationMissing
GHAST~|~translationMissing
GHAST_~|~translationMissing
ULIZIUS~|~translationMissing
KLENTER~|~translationMissing
WEIRD_OLD_MAN~|~translationMissing
KALPHITE_WORKER~|~translationMissing
KALPHITE_WORKER_~|~translationMissing
KALPHITE_SOLDIER_~|~translationMissing
KALPHITE_GUARDIAN~|~translationMissing
KALPHITE_GUARDIAN_~|~translationMissing
KALPHITE_QUEEN_~|~translationMissing
HELLPUPPY~|~translationMissing
KALPHITE_LARVA~|~translationMissing
ANNA~|~translationMissing
DAVID~|~translationMissing
ANNA_~|~translationMissing
DAGANNOTH_~|~translationMissing
DAGANNOTH_MOTHER~|~translationMissing
DAGANNOTH_MOTHER_~|~translationMissing
VELIAF_HURTZ~|~translationMissing
SIGMUND~|~translationMissing
SIGMUND_~|~translationMissing
NARDOK~|~translationMissing
DARTOG~|~translationMissing
GERTRUDES_CAT~|~translationMissing
GAMER~|~translationMissing
GAMER_~|~translationMissing
BARMAN~|~translationMissing
RAT~|~translationMissing
RAT_~|~translationMissing
ZYGOMITE_~|~translationMissing
NECROMANCER~|~translationMissing
GUARD_BANDIT~|~translationMissing
BARBARIAN_GUARD~|~translationMissing
SLEEPWALKER~|~translationMissing
SLEEPWALKER_~|~translationMissing
SNAKE~|~translationMissing
MONKEY_~|~translationMissing
ALBINO_BAT~|~translationMissing
CRAB~|~translationMissing
GIANT_MOSQUITO~|~translationMissing
JUNGLE_HORROR~|~translationMissing
JUNGLE_HORROR_~|~translationMissing
CAVE_HORROR~|~translationMissing
CAVE_HORROR_~|~translationMissing
CAVEY_DAVEY~|~translationMissing
PATCHY~|~translationMissing
LAUNA~|~translationMissing
LAUNA_~|~translationMissing
BRANA~|~translationMissing
TOLNA~|~translationMissing
TOLNA_~|~translationMissing
ANGRY_BEAR~|~translationMissing
ANGRY_UNICORN~|~translationMissing
ANGRY_GIANT_RAT~|~translationMissing
ANGRY_GOBLIN~|~translationMissing
FEAR_REAPER~|~translationMissing
CONFUSION_BEAST~|~translationMissing
CONFUSION_BEAST_~|~translationMissing
HOPELESS_CREATURE~|~translationMissing
HOPELESS_CREATURE_~|~translationMissing
RUNA~|~translationMissing
HALLA~|~translationMissing
FINN~|~translationMissing
OSVALD~|~translationMissing
RUNOLF~|~translationMissing
TJORVI~|~translationMissing
INGRID~|~translationMissing
THORA~|~translationMissing
SIGNY~|~translationMissing
HILD~|~translationMissing
ARMOD~|~translationMissing
BEIGARTH~|~translationMissing
REINN~|~translationMissing
ALVISS~|~translationMissing
FULLANGR~|~translationMissing
JARI~|~translationMissing
THORODIN~|~translationMissing
FERD~|~translationMissing
DONAL~|~translationMissing
SEA_SNAKE_YOUNG~|~translationMissing
SEA_SNAKE_HATCHLING~|~translationMissing
GIANT_SEA_SNAKE~|~translationMissing
ELENA~|~translationMissing
DA_VINCI~|~translationMissing
DA_VINCI_~|~translationMissing
CHANCY~|~translationMissing
CHANCY_~|~translationMissing
HOPS~|~translationMissing
HOPS_~|~translationMissing
JULIE~|~translationMissing
GUIDOR~|~translationMissing
MAN_~|~translationMissing
WOMAN~|~translationMissing
DOMINIC_ONION~|~translationMissing
BARRELCHEST_HARD~|~translationMissing
GIANT_SCARAB_HARD~|~translationMissing
DESSOUS_HARD~|~translationMissing
KAMIL_HARD~|~translationMissing
WOMAN_~|~translationMissing
CHILD~|~translationMissing
CHILD_~|~translationMissing
DAMIS_HARD~|~translationMissing
DAMIS_HARD_~|~translationMissing
PRIEST~|~translationMissing
PALADIN~|~translationMissing
JERICO~|~translationMissing
CHEMIST~|~translationMissing
NURSE_SARAH~|~translationMissing
OGRE_~|~translationMissing
SHARK~|~translationMissing
SHARK_~|~translationMissing
ARCHER~|~translationMissing
WARRIOR~|~translationMissing
WIZARD~|~translationMissing
FAIRY_QUEEN~|~translationMissing
SHAMUS~|~translationMissing
TREE_SPIRIT~|~translationMissing
CAVE_MONK~|~translationMissing
MONK_OF_ENTRANA~|~translationMissing
MONK_OF_ENTRANA_~|~translationMissing
CHICKEN~|~translationMissing
CHICKEN_~|~translationMissing
ROOSTER~|~translationMissing
LIL_LAMB~|~translationMissing
LAMB~|~translationMissing
SHEEP_~|~translationMissing
LUMBRIDGE_GUIDE_~|~translationMissing
___~|~translationMissing
____~|~translationMissing
CLAUS_THE_CHEF~|~translationMissing
PHILIPE_CARNILLEAN~|~translationMissing
HENRYETA_CARNILLEAN~|~translationMissing
HAZEEL~|~translationMissing
HAZEEL_CULTIST~|~translationMissing
KHAZARD_GUARD~|~translationMissing
HEAD_GUARD~|~translationMissing
KHAZARD_GUARD_~|~translationMissing
KHAZARD_BARMAN~|~translationMissing
KELVIN~|~translationMissing
JOE~|~translationMissing
SLAVE~|~translationMissing
HENGRAD~|~translationMissing
SPECTATOR~|~translationMissing
BOUNCER~|~translationMissing
KHAZARD_OGRE~|~translationMissing
KHAZARD_SCORPION~|~translationMissing
ARZINIAN_AVATAR_OF_STRENGTH~|~translationMissing
ARZINIAN_AVATAR_OF_STRENGTH_~|~translationMissing
ARZINIAN_AVATAR_OF_RANGING~|~translationMissing
ARZINIAN_AVATAR_OF_RANGING_~|~translationMissing
ARZINIAN_AVATAR_OF_MAGIC~|~translationMissing
ARZINIAN_AVATAR_OF_MAGIC_~|~translationMissing
ARZINIAN_BEING_OF_BORDANZAN~|~translationMissing
SABOTEUR~|~translationMissing
GNOME_SHOP_KEEPER~|~translationMissing
CUTE_CREATURE~|~translationMissing
EVIL_CREATURE~|~translationMissing
CUTE_CREATURE_~|~translationMissing
EVIL_CREATURE_~|~translationMissing
FLUFFIE~|~translationMissing
FLUFFIE_~|~translationMissing
ODD_OLD_MAN~|~translationMissing
FORTUNATO~|~translationMissing
RAM~|~translationMissing
RAM_~|~translationMissing
BONES~|~translationMissing
VULTURE~|~translationMissing
VULTURE_~|~translationMissing
DR_FENKENSTRAIN~|~translationMissing
FENKENSTRAINS_MONSTER~|~translationMissing
LORD_ROLOGARTH~|~translationMissing
GARDENER_GHOST~|~translationMissing
EXPERIMENT~|~translationMissing
EXPERIMENT_~|~translationMissing
LOAR_SHADOW~|~translationMissing
LOAR_SHADE~|~translationMissing
SHADE_SPIRIT~|~translationMissing
PHRIN_SHADOW~|~translationMissing
PHRIN_SHADE~|~translationMissing
RIYL_SHADOW~|~translationMissing
RIYL_SHADE~|~translationMissing
ASYN_SHADOW~|~translationMissing
ASYN_SHADE~|~translationMissing
FIYR_SHADOW~|~translationMissing
FIYR_SHADE~|~translationMissing
AFFLICTEDULSQUIRE~|~translationMissing
ULSQUIRE_SHAUNCY~|~translationMissing
AFFLICTEDRAZMIRE~|~translationMissing
RAZMIRE_KEELGAN~|~translationMissing
MORTTON_LOCAL~|~translationMissing
MORTTON_LOCAL_~|~translationMissing
AFFLICTED~|~translationMissing
AFFLICTED_~|~translationMissing
HAIRDRESSER~|~translationMissing
MAKEOVER_MAGE~|~translationMissing
MAKEOVER_MAGE_~|~translationMissing
BARTENDER_~|~translationMissing
EMILY~|~translationMissing
KAYLEE~|~translationMissing
TINA~|~translationMissing
TARQUIN~|~translationMissing
SIGURD~|~translationMissing
HARI~|~translationMissing
BARFY_BILL~|~translationMissing
TYRAS_GUARD_~|~translationMissing
JACK_SEAGULL~|~translationMissing
LONGBOW_BEN~|~translationMissing
AHAB~|~translationMissing
SEAGULL~|~translationMissing
SEAGULL_~|~translationMissing
MATTHIAS~|~translationMissing
MATTHIAS_~|~translationMissing
GYR_FALCON~|~translationMissing
GYR_FALCON_~|~translationMissing
PRICKLY_KEBBIT~|~translationMissing
SABRETOOTHED_KEBBIT~|~translationMissing
BARBTAILED_KEBBIT~|~translationMissing
WILD_KEBBIT~|~translationMissing
ARTIMEUS~|~translationMissing
SETH_GROATS~|~translationMissing
TASSIE_SLIPCAST~|~translationMissing
HAMMERSPIKE_STOUTBEARD~|~translationMissing
DWARF_GANG_MEMBER~|~translationMissing
DWARF_GANG_MEMBER_~|~translationMissing
PHANTUWTI_FANSTUWI_FARSIGHT~|~translationMissing
TINDEL_MARCHANT~|~translationMissing
PETRA_FIYED~|~translationMissing
JIMMY_THE_CHISEL~|~translationMissing
SLAGILITH~|~translationMissing
ROCK_PILE~|~translationMissing
SLAGILITH_~|~translationMissing
FIRE_ELEMENTAL~|~translationMissing
EARTH_ELEMENTAL~|~translationMissing
EARTH_ELEMENTAL_~|~translationMissing
ELEMENTAL_ROCK~|~translationMissing
AIR_ELEMENTAL~|~translationMissing
WATER_ELEMENTAL~|~translationMissing
HAMAL_THE_CHIEFTAIN~|~translationMissing
RAGNAR~|~translationMissing
SVIDI~|~translationMissing
THE_KENDAL~|~translationMissing
THE_KENDAL_~|~translationMissing
CAMP_DWELLER~|~translationMissing
CAMP_DWELLER_~|~translationMissing
MOUNTAIN_GOAT~|~translationMissing
MOUNTAIN_GOAT_~|~translationMissing
BALD_HEADED_EAGLE~|~translationMissing
BERNALD~|~translationMissing
QUEEN_ELLAMARIA~|~translationMissing
TROLLEY~|~translationMissing
TROLLEY_~|~translationMissing
BILLY_A_GUARD_OF_FALADOR~|~translationMissing
BOB_ANOTHER_GUARD_OF_FALADOR~|~translationMissing
BROTHER_ALTHRIC~|~translationMissing
PKMASTER~|~translationMissing
KING_ROALD~|~translationMissing
NULODION~|~translationMissing
BLACK_GUARD~|~translationMissing
BLACK_GUARD_~|~translationMissing
ENGINEERING_ASSISTANT~|~translationMissing
ENGINEERING_ASSISTANT_~|~translationMissing
ENGINEER~|~translationMissing
SQUIRREL~|~translationMissing
SQUIRREL_~|~translationMissing
RACCOON~|~translationMissing
RACCOON_~|~translationMissing
HAZELMERE~|~translationMissing
GLOUGH~|~translationMissing
CHARLIE~|~translationMissing
FOREMAN~|~translationMissing
SHIPYARD_WORKER~|~translationMissing
FEMI~|~translationMissing
BLACK_DEMON_~|~translationMissing
GNOME_GUARD~|~translationMissing
GARKOR~|~translationMissing
LUMO~|~translationMissing
BUNKDO~|~translationMissing
CARADO~|~translationMissing
LUMDO~|~translationMissing
KARAM~|~translationMissing
BUNKWICKET~|~translationMissing
WAYMOTTIN~|~translationMissing
ZOOKNOCK~|~translationMissing
JUNGLE_DEMON~|~translationMissing
DAERO~|~translationMissing
DAERO_~|~translationMissing
WAYDAR~|~translationMissing
THIEF~|~translationMissing
LUMDO_~|~translationMissing
GLO_CARANOCK~|~translationMissing
MUGGER_~|~translationMissing
SMALL_NINJA_MONKEY~|~translationMissing
MEDIUM_NINJA_MONKEY~|~translationMissing
GORILLA~|~translationMissing
BEARDED_GORILLA~|~translationMissing
ANCIENT_MONKEY~|~translationMissing
SMALL_ZOMBIE_MONKEY~|~translationMissing
LARGE_ZOMBIE_MONKEY~|~translationMissing
RANTZ~|~translationMissing
FYCIE~|~translationMissing
BUGS~|~translationMissing
SWAMP_TOAD~|~translationMissing
BLOATED_TOAD~|~translationMissing
CHOMPY_BIRD~|~translationMissing
CHOMPY_BIRD_~|~translationMissing
EUDAV~|~translationMissing
ORONWEN~|~translationMissing
BANKER_~|~translationMissing
DALLDAV~|~translationMissing
GETHIN~|~translationMissing
NICKOLAUS~|~translationMissing
NICKOLAUS_~|~translationMissing
