Hello again. Your desire to help out with my investigation is to be commended, but you really shouldn't worry. I'll have the former Councillor back in a cell in no time.~|~translationMissing
So you already have some leads?~|~translationMissing
Not just yet. It won't be long though. Not with my resourcefulness!~|~translationMissing
Yeah... second only to your humility.~|~translationMissing
How very kind of you. I should tell you though, a skillset like mine isn't gained over night. If you wish to become like me, it will take a lot of hard work.~|~translationMissing
I'll keep that in mind. Anyway, I should get back to work.~|~translationMissing
I've found something that might be useful.~|~translationMissing
Oh yes? What is it?~|~translationMissing
Looks like the Councillor might be hiding out at Mount Quidamortem.~|~translationMissing
Mount Quidamortem? That's quite the trek.~|~translationMissing
I could go if you like?~|~translationMissing
How very kind of you, but no need. This is my investigation, and I will handle it.~|~translationMissing
Tomas departs for Mount Quidamortem.~|~translationMissing
Sucker.~|~translationMissing
If you say so.~|~translationMissing
I think I know where Councillor Hughes has gone.~|~translationMissing
Where?~|~translationMissing
The Farming Guild.~|~translationMissing
Huh, not where I'd have expected. But maybe that's the point.~|~translationMissing
If you think that's where she is, I'd recommend you go and check it out. I'll keep an eye on things here.~|~translationMissing
Okay. Where abouts is it?~|~translationMissing
North of the River Molch, west of here.~|~translationMissing
Thanks.~|~translationMissing
The Deeper Lode.~|~translationMissing
Seems a risky place for her to go. I'd have thought she'd pick somewhere quieter.~|~translationMissing
If you're sure though, I'd recommend you go and scout it out. I'll keep an eye on things here.~|~translationMissing
It's the pub in Lovakengj, north west of here.~|~translationMissing
The Little Shop of Horace.~|~translationMissing
You don't think Horace is helping her, do you?~|~translationMissing
Well we can't make any assumptions.~|~translationMissing
True. If that's where you think she is, I suggest you go and check it out. I'll keep an eye on things here.~|~translationMissing
It's the general store in Hosidius, south east of here.~|~translationMissing
The Chasm of Fire.~|~translationMissing
That's where most of her cultist friends spend their time, seems a bit obvious.~|~translationMissing
I guess it could still be worth a look. If you think she's there, you should go and scout it out. I'll keep an eye on things here.~|~translationMissing
On the outskirts of Shayzien, west of here.~|~translationMissing
Actually, I don't know.~|~translationMissing
Well, keep looking around. There must be something here that can help us.~|~translationMissing
What was the date when Councillor Hughes escaped?~|~translationMissing
It was two days ago, on the 26th of Fentuary.~|~translationMissing
Hang on... If she escaped two days ago, why are we only searching her house now?~|~translationMissing
The start of the investigation was... delayed. I can't say any more.~|~translationMissing
Hmm...~|~translationMissing
(Shows other options)~|~translationMissing
Did you know there's a demon upstairs?~|~translationMissing
A demon? Well I guess the Disciples of Yama are known for that sort of thing. Still, that's going to be a nightmare to deal with. Can it get out?~|~translationMissing
I don't think so.~|~translationMissing
Good. Do your best to avoid it and we'll worry about it later.~|~translationMissing
What should I be doing?~|~translationMissing
Have a look around the house and see if you can find any hints on where Councillor Hughes might have gone. I'll ask around out here and see if anyone's noticed anything suspicious.~|~translationMissing
Sounds good. I'll let you know if I find anything.~|~translationMissing
Hello. I'm looking for Sophia Hughes.~|~translationMissing
Sergeant~|~translationMissing
Sophia Hughes? The councillor?~|~translationMissing
That's right. I think she might have come here at some point.~|~translationMissing
Well, if she did it wasn't recently. We'd have noticed a councillor.~|~translationMissing
I see. Thanks for the help.~|~translationMissing
Horace~|~translationMissing
Hello, I'm Horace. Welcome to my shop. Would you like to buy or sell something?~|~translationMissing
(Non-quest dialogue) Who are you?~|~translationMissing
(Non-quest dialogue) Okay, let's trade.~|~translationMissing
Had any councillors shop here recently?~|~translationMissing
Not as far as I can recall. Councillor Hughes used to order things from time to time, before she was arrested. None of the others have ever shopped here though.~|~translationMissing
Hmm, fair enough.~|~translationMissing
(Non-quest dialogue) No, I'm fine.~|~translationMissing
Disciple of Yama~|~translationMissing
Welcome. Have you come to give your soul to the Chasm?~|~translationMissing
(Non-quest dialogue) Uh, I believe I'm still using it.~|~translationMissing
I'm looking for Sophia Hughes.~|~translationMissing
You are not alone in that, but you will not find her here.~|~translationMissing
She's one of your lot though, right? This seems like a good place for her to hide.~|~translationMissing
You are welcome to go in and check. You will find nothing. Sophia Hughes no longer has a place here.~|~translationMissing
Hmm, if you say so.~|~translationMissing
Fuggy~|~translationMissing
Hello, human. What's your pleasure today?~|~translationMissing
(Non-quest dialogue) Let's see what you've got.~|~translationMissing
(Non-quest dialogue) I don't want to talk about my pleasure.~|~translationMissing
Had any councillors stay here recently?~|~translationMissing
Councillors? What do you mean?~|~translationMissing
I'm investigating the disappearance of Councillor Sophia Hughes. I have reason to believe she rented a bed here.~|~translationMissing
A disappearing councillor? That's a new one. We don't really get many humans renting beds here. The only one recently was a woman who stayed here last night, but she didn't look much like a councillor.~|~translationMissing
She could have been in disguise. Do you know where this woman is now?~|~translationMissing
Well she left not long before you got here. I didn't really speak to her but I did hear her mention something about catching a ship at Port Piscarilius.~|~translationMissing
A ship? She's trying to escape! Do you know which ship?~|~translationMissing
Well let's see now...~|~translationMissing
The ground shakes.~|~translationMissing
Blimy! That was a good one!~|~translationMissing
What on Gielinor was that?~|~translationMissing
Ah, not from around here are you? That was an earthquake. We get them here from time to time. I think they come from that volcano to the west, but I'm no expert.~|~translationMissing
Anyway, what were we on about?~|~translationMissing
The Councillor.~|~translationMissing
Ah yes, the Councillor. I seem to recall her mentioning Veos. It must be his ship she's taking.~|~translationMissing
I need to get there quick. Thank you for the help.~|~translationMissing
Not a problem. Good luck with your search.~|~translationMissing
(Non-quest dialogue) Have you heard any rumours here?~|~translationMissing
(Non-quest dialogue) I'm alright, thank you.~|~translationMissing
So about the Councillor.~|~translationMissing
You again? I've already told you everything. The woman mentioned Veos over at Port Piscarilius. She must be catching his ship.~|~translationMissing
Ah yes. I need to get there quickly.~|~translationMissing
Good luck.~|~translationMissing
Err, where's Veos?~|~translationMissing
Cabin Boy Herbert~|~translationMissing
Your guess is as good as mine. He was here until that earthquake. Then he suddenly just wandered off, like he was in some sort of trance.~|~translationMissing
But what about his ship?~|~translationMissing
I guess I'll have to look after it until he comes back. I hope he won't be long. I'm not really cut out for this kind of thing.~|~translationMissing
(Non-quest dialogue) Can you take me somewhere?~|~translationMissing
I'm looking for a councillor.~|~translationMissing
What do you mean?~|~translationMissing
I believe Councillor Sophia Hughes is planning to board this ship. I need to find her.~|~translationMissing
The one that got arrested? If she wants to board the ship she'll need to do it soon. We're nearly ready to cast off. I guess you could wait around and see if she shows up.~|~translationMissing
Not a bad idea. I think I'll do just that.~|~translationMissing
A cutscene begins. Commander Fullore arrives at the port.~|~translationMissing
Heard you were out here. Thought I'd come see how things are going.~|~translationMissing
Not spying on me are you?~|~translationMissing
Spying is a strong word. I just like to keep an eye on people I've not worked with before. Especially in a situation as delicate as this one.~|~translationMissing
That's one way of putting it.~|~translationMissing
So, what of Hughes?~|~translationMissing
She booked passage on this ship, but she's not arrived yet. If she's coming, it will be soon.~|~translationMissing
And we'll be here when she does. Not bad.~|~translationMissing
Starting to trust me now?~|~translationMissing
Don't get ahead of yourself.~|~translationMissing
Ah, looks like we might have a visitor.~|~translationMissing
Sophia Hughes arrives at the port. The music track Confrontation plays.~|~translationMissing
Sophia Hughes. Going somewhere?~|~translationMissing
Sophia Hughes~|~translationMissing
You! This is all your doing!~|~translationMissing
The only person to blame is yourself. When you play with fire, you get burnt.~|~translationMissing
It's over, Sophia. You should come quietly.~|~translationMissing
Commander Fullore! He would send you, wouldn't he? The little lapdog of Councillor Andrews!~|~translationMissing
He knew, you know! They all did. They were more than happy with my work while it was secret. But now they betray me without a second thought, just to protect themselves!~|~translationMissing
You'd think they'd have some loyalty after all we did! After what we did to him. After what we did to his girl! We were in it together until it no longer suited them!~|~translationMissing
What are you on about? What girl?~|~translationMissing
Don't think I'm coming quietly! I've fought too hard to stop now!~|~translationMissing
Judge of Yama, hear my voice! I call upon you to bring justice to the unworthy! Cleanse them in a sea of fire! Cleanse them in a sea of blood!~|~translationMissing
Sophia Hughes casts a spell.~|~translationMissing
Demonic Voice~|~translationMissing
Sophia Hughes. You have called upon me. Those that oppose you will be judged in the name of Yama.~|~translationMissing
But know this, Sophia Hughes. Those that call upon the Judge must first be judged themselves.~|~translationMissing
You have betrayed the trust of Yama, Sophia Hughes. You have used his generosity to your own advantage. For this, your life is forfeit.~|~translationMissing
What? No!~|~translationMissing
Come. Serve your master one last time. Bathe yourself in a sea of fire. Bathe yourself in a sea of blood.~|~translationMissing
No... Wait!~|~translationMissing
Sophia Hughes is burnt to a crisp, and in her place the Judge of Yama appears before the player and Commander Fullore.~|~translationMissing
Judge of Yama~|~translationMissing
And so the justice of Yama has been brought upon Sophia Hughes, as it will be brought upon all who wrong him.~|~translationMissing
Lydia Fullore, [player name]. You have been declared enemies of Yama. Your actions have endangered the work of his children. For this, your lives are forfeit.~|~translationMissing
Hey! You can't just show up and start incinerating people. That's not how justice works. How about you clear off, before I make you!~|~translationMissing
[player name]. You have challenged the Judge of Yama. Your guilt will be determined through combat.~|~translationMissing
Should you succeed, you will be free of your sins. Should you fail, you will be bathed in fire. You will be bathed in blood.~|~translationMissing
Now, in the name of Yama, let us begin.~|~translationMissing
(Non-quest dialogue) Well, good luck.~|~translationMissing
Councillor Andrews~|~translationMissing
Here he is, the hero of the hour. On behalf of the Council, and indeed all of Kourend, thank you for dealing with this messy situation.~|~translationMissing
It was nothing.~|~translationMissing
You're far too humble. You've done so much for our kingdom in your short time here. Rest assured, we have noticed. In fact, I consider you a firm friend of the Council.~|~translationMissing
Have you managed to work out how Councillor Hughes escaped?~|~translationMissing
Not yet. You need not worry though, we'll get to the bottom of it. That said, I do have another ask of you... if you don't mind.~|~translationMissing
What is it?~|~translationMissing
Commander Fullore tells me you've had dealings with Martin Holt and his group.~|~translationMissing
I'm not sure about dealings, but we've met.~|~translationMissing
Well regardless, your handling of the situation with Sophia Hughes seems to have had quite an impact on them.~|~translationMissing
Well, I am quite impactful. So, what is this ask?~|~translationMissing
This recent situation has been most unfortunate. People are angry, I understand that. That said, Sophia Hughes has been dealt with. It's time for Martin Holt and his protestors to go home.~|~translationMissing
Ah, I see. You want me to convince them.~|~translationMissing
It would be greatly appreciated. Civil unrest is of no benefit to anyone. We'd all be better off putting this behind us.~|~translationMissing
Now, I must be off. Plenty of work to do. Good luck with Martin and his friends.~|~translationMissing
Councillor Andrews leaves.~|~translationMissing
So what now?~|~translationMissing
We're looking into how Sophia Hughes might have escaped. I'll let you know if we find anything.~|~translationMissing
You know that's not what I mean.~|~translationMissing
I'm not sure what you're on about. Now, I'm sorry, but I need to get to work.~|~translationMissing
Commander Fullore begins to leave.~|~translationMissing
*whispers* Meet me just south of the castle.~|~translationMissing
So?~|~translationMissing
Councillor Hughes was a deranged cultist.~|~translationMissing
And yet?~|~translationMissing
I don't know...~|~translationMissing
Do you not know? Or do you just not want to admit it? The man and the girl she spoke of. What did she mean?~|~translationMissing
Ever since King Kharedst IV died, there have been those who have questioned his death. People like Martin.~|~translationMissing
It was all just wild speculation, though. The King was old, and he died of an illness. It happens all the time.~|~translationMissing
The man Councillor Hughes mentioned. It could have been the King she was referring to.~|~translationMissing
Maybe. Or maybe it was someone else.~|~translationMissing
And the girl she mentioned? The King had a daughter.~|~translationMissing
Rose. She was meant to take the throne after him, but she was too young. His advisors took over until she came of age.~|~translationMissing
The Council. It never went that way though, did it? She never took the throne. Martin said they declared her mad.~|~translationMissing
Grief can do a lot to someone. Rose and her father were very close.~|~translationMissing
Listen to us! Are we really considering this? The Council rule Kourend. They have done so successfully for 20 years now.~|~translationMissing
What happened to Rose in the end? Where did she go?~|~translationMissing
After what happened, public life was no place for her. The Council arranged for her to move away so she could escape all of that.~|~translationMissing
So where is she now?~|~translationMissing
Look, I'm the commander of the Kourend Royal Guard. My duty is to the Council.~|~translationMissing
As commander of the 'Royal Guard' your duty is surely to royalty, not to some Council.~|~translationMissing
What kind of person would I be if I betrayed them?~|~translationMissing
What kind of person would you be if you followed them blindly, even when all the evidence says not to?~|~translationMissing
I...~|~translationMissing
I'm sorry, but I can't.~|~translationMissing
Oh come on...~|~translationMissing
I can't! But you can.~|~translationMissing
Councillor Andrews may have been all nice to you, but he's furious with me. He's blamed me for what happened in Port Piscarilius. I have no hope of doing anything now without him knowing.~|~translationMissing
But you, on the other hand... You're just some adventurer as far as they're concerned. They won't be keeping an eye on you.~|~translationMissing
But where would I start?~|~translationMissing
Rose. If she's still alive, then she's the key to the truth. You have to find her.~|~translationMissing
How?~|~translationMissing
I'm going to hate myself for this, but I know someone who could help.~|~translationMissing
Martin. He's leader of Kourend's Royal Society. He knows more about the last royal family than anyone. If anyone can help you find Rose, it's him.~|~translationMissing
Now, I need to get back inside, before someone finds out I'm missing.~|~translationMissing
Thank you, Lydia. I know this can't be easy for you.~|~translationMissing
I really need to go. Speak to Martin, and good luck.~|~translationMissing
Commander Fullore heads back into the castle.~|~translationMissing
Hello.~|~translationMissing
No time to talk I'm afraid. Didn't Councillor Andrews want you to speak to Martin Holt about his protest?~|~translationMissing
Hello again, friend. Isn't it a wonderful day? Sophia Hughes has been dealt with and our wonderfully corrupt Council are out rowing without a paddle. Keep up the good work!~|~translationMissing
Good to see you, friend. Excellent work with Sophia Hughes!~|~translationMissing
Hello Martin. I see your protest is growing.~|~translationMissing
Indeed it is, friend. Would you believe it that apparently some councillor went and summoned a demon in Port Piscarilius? That made a lot of people angry.~|~translationMissing
It seems the guards have also taken interest.~|~translationMissing
No doubt sent by the Council to keep an eye on us. We've got them scared now.~|~translationMissing
Maybe they think things will get violent?~|~translationMissing
And yet they're the ones with the weapons. Interesting, huh?~|~translationMissing
Anyway, what can I do for you, friend?~|~translationMissing
There's something important we need to talk about.~|~translationMissing
Something important? Is it about the Council?~|~translationMissing
It is.~|~translationMissing
Well, what is it? If you have news on the Council, we must let the people know at once.~|~translationMissing
This one needs to stay between you and me.~|~translationMissing
The people have a right to know, my friend.~|~translationMissing
They do. But if what I've discovered is true, we can't let the Council realise we know until we have definitive proof.~|~translationMissing
I see. This sounds serious. What have you learnt?~|~translationMissing
When I confronted Sophia Hughes, she spoke of things the Council did to a man and his daughter.~|~translationMissing
A man and his daughter? Surely this can't mean...~|~translationMissing
Kharedst IV. The last King of Great Kourend.~|~translationMissing
I knew it! I knew the Council were involved in his death!~|~translationMissing
Like I said, we have no proof. The dying words of a cultist are not going to be enough to convince many. We need real proof.~|~translationMissing
And this is why you came to me? You have a plan?~|~translationMissing
The King's daughter, Rose. If we can find her, we might be able to find out what happened.~|~translationMissing
But my friend, no one knows where Rose is! Some don't even think she's alive any more. Sadly, most people have just forgotten her completely.~|~translationMissing
But you haven't! You must have some idea of where they might have taken her.~|~translationMissing
I'm afraid not. However, I wonder if Rose herself might be able to help.~|~translationMissing
Err... What?~|~translationMissing
The Council didn't declare Rose mad right away. It wasn't until a few weeks after her father died that she was moved away.~|~translationMissing
But how does that help us?~|~translationMissing
Rose was well known for being a good writer, even at her young age. She documented everything she did. She even wrote her father's memoirs for him.~|~translationMissing
If something happened in those few weeks, maybe she wrote about it.~|~translationMissing
Ah, I understand now. That does make sense.~|~translationMissing
If the player has not used the secret page on Kharedst's memoirs~|~translationMissing
You know, I actually ended up acquiring her father's memoirs myself.~|~translationMissing
You did? Interesting. The memoirs were auctioned off recently, along with a lot of other royal possessions.~|~translationMissing
The auction was a request from the King before he died. He wanted the money to go towards helping the poor of Kourend.~|~translationMissing
If the player has used the secret page on Kharedst's memoirs~|~translationMissing
You know, I actually ended up acquiring her father's memoirs myself. There was an interesting page hidden in the book. It suggested that something bad happened to whoever wrote it.~|~translationMissing
And you're only mentioning this now? You had proof that something happened to Rose, and you did nothing with it?~|~translationMissing
Well it wasn't really proof of anything. It gave no details on what actually happened, and no leads to follow. It wasn't even clear if Rose wrote it.~|~translationMissing
Even still, something like that might have been worth bringing up.~|~translationMissing
Well, now you know. I don't see how it helps us, though.~|~translationMissing
The memoirs were auctioned off recently, along with a lot of other royal possessions. The auction was a request from the King before he died. He wanted the money to go towards helping the poor of Kourend.~|~translationMissing
The King's been dead for years. How come the auction only happened recently?~|~translationMissing
For that you can thank our Council friends. They blocked it for years. They said Rose's things should not be included, as the original request only covered her father's possessions.~|~translationMissing
I did wonder if they had more malicious motivations, and now you've confirmed it. They clearly didn't want anyone getting their hands on Rose's writings.~|~translationMissing
Were there any other writings, apart from the memoirs?~|~translationMissing
Yes. Rose's personal diary. It went to the Library Historical Archive. I hear they have it on display there.~|~translationMissing
So I need to go to the Archive and get that diary.~|~translationMissing
The Archive isn't the Library. You can't just borrow things. I doubt they'll let you take it.~|~translationMissing
To be honest, I wasn't actually planning on asking.~|~translationMissing
A [man/woman] who knows what needs to be done. I respect that. Talk to Archeio in the Arceuus Library. He can take you to the Archive. Come back once you have the diary and we'll discuss our next steps.~|~translationMissing
What do I need to be doing?~|~translationMissing
Rose's personal diary is on display in the Library Historical Archive. We need to aquire it. Talk to Archeio in the Arceuus Library. He can take you to the Archive.~|~translationMissing
Istoria~|~translationMissing
Welcome to the Library Historical Archive.~|~translationMissing
(Non-quest dialogue) What is this place?~|~translationMissing
(Non-quest dialogue) What do you do here?~|~translationMissing
I have a question about Rose.~|~translationMissing
Rose? The princess?~|~translationMissing
That's right.~|~translationMissing
Ah, poor girl. Her tale is such a tragic one. What would you like to know?~|~translationMissing
I heard her diary was on display here. I was wondering if I could read it.~|~translationMissing
You are correct that we have her diary. It's in the display case on the eastern wall. That said, I'm afraid I can't let you read it.~|~translationMissing
The diary is here to be preserved. However, we do not feel it appropriate to let people read the private thoughts of a young girl.~|~translationMissing
I see. Fair enough.~|~translationMissing
Is there anything else I can help you with?~|~translationMissing
(Non-quest dialogue) How do I get out of here?~|~translationMissing
(Non-quest dialogue) Goodbye.~|~translationMissing
Good to see you, friend. Any luck with that diary?~|~translationMissing
You give Rose's diary to Martin.~|~translationMissing
Good work. Now, let's see if this diary has anything for us...~|~translationMissing
Martin looks through the diary.~|~translationMissing
Hmm. Doesn't look to be anything obvious, but that's not suprising. Anything too in your face would have been found by the Council long ago.~|~translationMissing
The hidden page from the King's memoirs was hidden inside the book cover.~|~translationMissing
Let's see if the same trick has been used here.~|~translationMissing
Let's try this...~|~translationMissing
Martin cuts open the cover of the diary and a note falls out.~|~translationMissing
And what do we have here?~|~translationMissing
Martin reads the note.~|~translationMissing
Very interesting. See what you make of this.~|~translationMissing
Martin gives you the note.~|~translationMissing
Well?~|~translationMissing
It's a riddle.~|~translationMissing
That it is. It seems to be describing a location. If we find that location, maybe we'll find something of use.~|~translationMissing
We should split up. The Council could be watching us, and I don't want to make anything too obvious. Let's see who can solve this thing first.~|~translationMissing
Alright. Good luck.~|~translationMissing
We should split up and try to solve the riddle. I'll regroup with you at wherever it leads us.~|~translationMissing
Well here we are.~|~translationMissing
You think this is definitely it?~|~translationMissing
Forthos was the seat of the Hosidius family before it was destroyed in the War of the Five Houses. 'A seat of power, lost in a war of pride.'~|~translationMissing
Anyway, looks like I won this one. What's my prize?~|~translationMissing
I don't think there is one.~|~translationMissing
Pah, that's where you're wrong my friend. This could lead us to the ultimate prize. This could lead us to the truth behind the delightful Kourend Council.~|~translationMissing
You really do hate them don't you? You know, Lydia told me you worked for them once.~|~translationMissing
Is that a problem?~|~translationMissing
Just interesting. You went from working for them to being their biggest opponent. What changed?~|~translationMissing
I opened my eyes. When I worked for the Council, I was young and naive. But over time, I came to see the truth.~|~translationMissing
The tipping point came a couple of years ago. I was helping to manage the treasury at the time. We had a big donation come in from a private businessman. Lovely chap.~|~translationMissing
He was ever so noble. Something eating away at his conscience, no doubt. He wanted the money to go towards improved education in Port Piscarilius. He felt it would help with the crime levels there.~|~translationMissing
That was of course a big no-go for the Council. Helping the people? No chance! Instead, they used only a small amount for that. They spent the rest on castle renovations.~|~translationMissing
They claimed the increase in castle tourism would make more money in the long run. A load of tosh! I knew it was just for them.~|~translationMissing
I walked out that same day. Soon after, I founded Kourend's Royal Society. We've been a bane for the Council ever since.~|~translationMissing
Why not mention this before?~|~translationMissing
Wasn't really important. I'm sure Lydia didn't tell you everything about herself either. We were together once, you know. But she was ever loyal to the Council.~|~translationMissing
In the end she decided I wasn't her type, and went off with that Captain Ginea instead. Of course, that didn't work out either. One day she'll stop blaming her problems on everyone else.~|~translationMissing
Is this relevant?~|~translationMissing
Nope. And neither is my history with the Council. Now, let's crack on. Rose led us here for a reason. There must be something hidden nearby.~|~translationMissing
What do you know about Rose?~|~translationMissing
